pc_datetime,elapsed_ms,record_type,ibi_bpm,ibi_quality,ibi_relation,corr_bpm,corr_quality,corr_strength,corr_relation,spectral_bpm,spectral_raw_bpm,spectral_quality,spectral_dominance,second_harmonic_ratio,spectral_relation,fused_bpm,fusion_confidence,methods_agree,fusion_valid,harmonic_suspect,harmonic_resolved,fusion_score,hybrid_samples,analysis_cpu_us,analysis_max_cpu_us,slice_us,slice_max_us,cycle_elapsed_ms,sample_gap_max_ms,serial_line
2026-08-25T00:52:35.092,20777,HYBRID,79,83,1x,80,100,80.0,1x,80,81,77,11.3,0.7,1x,80,94,3,1,0,0,252.2,200,72171,72239,691,2454,361,11,[HYBRID] IBI=79 Q=83 REL=1x | CORR=80 Q=100 R=0.93 REL=1x | SPEC=80 RAW=81 Q=77 DOM=11.3 H2=0.70 REL=1x | FUSED=80 Q=94 METHODS=3 VALID=YES HARMONIC=NO RESOLVED=NO SCORE=252.2 SAMPLES=200 CPU=72171us MAXCPU=72239us SLICE=691us MAXSLICE=2454us CYCLE=361ms GAPMAX=11ms
2026-08-25T00:52:35.418,21104,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #29 state=TRACKING bpmIBI=79 ibi=711 accepted=YES peak=58.9 prom=101.9
2026-08-25T00:52:35.489,21175,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2232 dc=2265.6 ac=-11.7 ppg=+8.7 env=30.0 noise=5.7 snr=4.87 bpmIBI=79 fused=80 valid=YES
2026-08-25T00:52:35.991,21676,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2294 dc=2260.3 ac=+4.6 ppg=+2.1 env=22.7 noise=3.1 snr=6.26 bpmIBI=79 fused=80 valid=YES
2026-08-25T00:52:36.093,21778,HYBRID,79,79,1x,80,100,80.0,1x,79,79,77,11.2,0.72,1x,79,94,3,1,0,0,251.6,200,72165,72239,683,2454,360,11,[HYBRID] IBI=79 Q=79 REL=1x | CORR=80 Q=100 R=0.94 REL=1x | SPEC=79 RAW=79 Q=77 DOM=11.2 H2=0.72 REL=1x | FUSED=79 Q=94 METHODS=3 VALID=YES HARMONIC=NO RESOLVED=NO SCORE=251.6 SAMPLES=200 CPU=72165us MAXCPU=72239us SLICE=683us MAXSLICE=2454us CYCLE=360ms GAPMAX=11ms
2026-08-25T00:52:36.138,21824,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #30 state=TRACKING bpmIBI=79 ibi=710 accepted=YES peak=87.6 prom=130.1
2026-08-25T00:52:36.499,22185,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2251 dc=2264.2 ac=-9.4 ppg=-7.3 env=20.3 noise=2.7 snr=6.26 bpmIBI=80 fused=80 valid=YES
2026-08-25T00:52:36.820,22506,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #31 state=TRACKING bpmIBI=80 ibi=680 accepted=YES peak=84.5 prom=112.7
2026-08-25T00:52:37.002,22688,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2249 dc=2267.8 ac=-19.7 ppg=-30.6 env=30.6 noise=4.3 snr=6.31 bpmIBI=81 fused=80 valid=YES
2026-08-25T00:52:37.093,22779,HYBRID,81,75,1x,80,100,80.0,1x,79,79,74,10.9,0.73,1x,80,89,3,1,0,0,238.3,200,72175,72239,693,2454,361,11,[HYBRID] IBI=81 Q=75 REL=1x | CORR=80 Q=100 R=0.91 REL=1x | SPEC=79 RAW=79 Q=74 DOM=10.9 H2=0.73 REL=1x | FUSED=80 Q=89 METHODS=3 VALID=YES HARMONIC=NO RESOLVED=NO SCORE=238.3 SAMPLES=200 CPU=72175us MAXCPU=72239us SLICE=693us MAXSLICE=2454us CYCLE=361ms GAPMAX=11ms
2026-08-25T00:52:37.510,23196,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2335 dc=2271.0 ac=+81.2 ppg=+63.6 env=39.5 noise=4.8 snr=7.50 bpmIBI=81 fused=80 valid=YES
2026-08-25T00:52:37.519,23205,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #32 state=TRACKING bpmIBI=81 ibi=721 accepted=YES peak=91.1 prom=114.8
2026-08-25T00:52:38.012,23698,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2238 dc=2268.0 ac=-24.3 ppg=-16.4 env=21.4 noise=3.1 snr=5.90 bpmIBI=81 fused=80 valid=YES
2026-08-25T00:52:38.092,23778,HYBRID,81,72,1x,81,92,81.0,1x,80,79,67,10.1,0.68,1x,81,86,3,1,0,0,228.1,200,72157,72239,692,2454,360,11,[HYBRID] IBI=81 Q=72 REL=1x | CORR=81 Q=92 R=0.85 REL=1x | SPEC=80 RAW=79 Q=67 DOM=10.1 H2=0.68 REL=1x | FUSED=81 Q=86 METHODS=3 VALID=YES HARMONIC=NO RESOLVED=NO SCORE=228.1 SAMPLES=200 CPU=72157us MAXCPU=72239us SLICE=692us MAXSLICE=2454us CYCLE=360ms GAPMAX=11ms
2026-08-25T00:52:38.219,23905,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #33 state=TRACKING bpmIBI=81 ibi=700 accepted=YES peak=80.9 prom=109.5
2026-08-25T00:52:38.520,24206,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2250 dc=2269.1 ac=-16.7 ppg=-13.9 env=31.5 noise=3.7 snr=7.41 bpmIBI=83 fused=81 valid=YES
2026-08-25T00:52:38.912,24598,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #34 state=TRACKING bpmIBI=83 ibi=681 accepted=YES peak=79.3 prom=127.0
2026-08-25T00:52:39.023,24709,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2223 dc=2268.8 ac=-39.7 ppg=-20.0 env=36.4 noise=7.2 snr=4.70 bpmIBI=84 fused=82 valid=YES
2026-08-25T00:52:39.094,24780,HYBRID,84,78,1x,82,94,82.0,1x,81,81,63,9.6,0.48,1x,82,85,3,1,0,0,225.7,200,72197,72239,727,2454,361,11,[HYBRID] IBI=84 Q=78 REL=1x | CORR=82 Q=94 R=0.86 REL=1x | SPEC=81 RAW=81 Q=63 DOM=9.6 H2=0.48 REL=1x | FUSED=82 Q=85 METHODS=3 VALID=YES HARMONIC=NO RESOLVED=NO SCORE=225.7 SAMPLES=200 CPU=72197us MAXCPU=72239us SLICE=727us MAXSLICE=2454us CYCLE=361ms GAPMAX=11ms
2026-08-25T00:52:39.531,25217,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2346 dc=2265.1 ac=+46.8 ppg=+28.6 env=26.3 noise=4.7 snr=5.01 bpmIBI=84 fused=82 valid=YES
2026-08-25T00:52:39.640,25326,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #35 state=TRACKING bpmIBI=84 ibi=730 accepted=YES peak=91.6 prom=133.5
2026-08-25T00:52:40.033,25719,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2233 dc=2266.9 ac=-29.6 ppg=-19.6 env=26.3 noise=2.9 snr=7.75 bpmIBI=85 fused=83 valid=YES
2026-08-25T00:52:40.094,25779,HYBRID,85,84,1x,83,94,83.0,1x,83,83,65,9.8,0.42,1x,84,89,3,1,0,0,235.9,200,72145,72239,696,2454,360,11,[HYBRID] IBI=85 Q=84 REL=1x | CORR=83 Q=94 R=0.86 REL=1x | SPEC=83 RAW=83 Q=65 DOM=9.8 H2=0.42 REL=1x | FUSED=84 Q=89 METHODS=3 VALID=YES HARMONIC=NO RESOLVED=NO SCORE=235.9 SAMPLES=200 CPU=72145us MAXCPU=72239us SLICE=696us MAXSLICE=2454us CYCLE=360ms GAPMAX=11ms
2026-08-25T00:52:40.420,26106,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #36 state=TRACKING bpmIBI=85 ibi=780 accepted=YES peak=92.4 prom=125.5
2026-08-25T00:52:40.541,26227,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2247 dc=2270.4 ac=-21.8 ppg=-20.8 env=38.1 noise=6.3 snr=5.64 bpmIBI=84 fused=83 valid=YES
2026-08-25T00:52:41.044,26730,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2230 dc=2264.1 ac=-29.5 ppg=-11.4 env=28.9 noise=1.2 snr=17.31 bpmIBI=84 fused=83 valid=YES
2026-08-25T00:52:41.095,26780,HYBRID,84,82,1x,83,94,83.0,1x,85,85,74,10.8,0.57,1x,84,91,3,1,0,0,243.0,200,72151,72239,679,2454,361,11,[HYBRID] IBI=84 Q=82 REL=1x | CORR=83 Q=94 R=0.86 REL=1x | SPEC=85 RAW=85 Q=74 DOM=10.8 H2=0.57 REL=1x | FUSED=84 Q=91 METHODS=3 VALID=YES HARMONIC=NO RESOLVED=NO SCORE=243.0 SAMPLES=200 CPU=72151us MAXCPU=72239us SLICE=679us MAXSLICE=2454us CYCLE=361ms GAPMAX=11ms
2026-08-25T00:52:41.271,26957,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #37 state=TRACKING bpmIBI=84 ibi=861 accepted=YES peak=91.1 prom=125.6
2026-08-25T00:52:41.553,27238,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2253 dc=2268.0 ac=-12.5 ppg=-18.0 env=29.4 noise=3.5 snr=7.43 bpmIBI=82 fused=83 valid=YES
2026-08-25T00:52:42.054,27740,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2345 dc=2265.3 ac=+51.5 ppg=+34.8 env=22.6 noise=4.0 snr=5.02 bpmIBI=82 fused=83 valid=YES
2026-08-25T00:52:42.095,27781,HYBRID,82,71,1x,82,79,82.0,1x,84,85,68,10.2,0.57,1x,83,81,3,1,0,0,212.2,200,72216,72239,686,2454,360,11,[HYBRID] IBI=82 Q=71 REL=1x | CORR=82 Q=79 R=0.76 REL=1x | SPEC=84 RAW=85 Q=68 DOM=10.2 H2=0.57 REL=1x | FUSED=83 Q=81 METHODS=3 VALID=YES HARMONIC=NO RESOLVED=NO SCORE=212.2 SAMPLES=200 CPU=72216us MAXCPU=72239us SLICE=686us MAXSLICE=2454us CYCLE=360ms GAPMAX=11ms
2026-08-25T00:52:42.141,27827,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #38 state=TRACKING bpmIBI=82 ibi=860 accepted=YES peak=73.2 prom=109.7
2026-08-25T00:52:42.562,28248,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2217 dc=2262.7 ac=-42.9 ppg=-23.4 env=31.2 noise=2.2 snr=11.58 bpmIBI=79 fused=82 valid=YES
2026-08-25T00:52:42.924,28610,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #39 state=TRACKING bpmIBI=79 ibi=791 accepted=YES peak=65.6 prom=115.8
2026-08-25T00:52:43.065,28751,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2233 dc=2261.6 ac=-26.9 ppg=-14.3 env=32.6 noise=5.0 snr=5.97 bpmIBI=78 fused=81 valid=YES
2026-08-25T00:52:43.096,28782,HYBRID,78,69,1x,82,68,82.0,1x,82,83,49,7.9,0.42,1x,81,68,3,1,0,0,174.2,200,72282,72282,741,2455,361,11,[HYBRID] IBI=78 Q=69 REL=1x | CORR=82 Q=68 R=0.69 REL=1x | SPEC=82 RAW=83 Q=49 DOM=7.9 H2=0.42 REL=1x | FUSED=81 Q=68 METHODS=3 VALID=YES HARMONIC=NO RESOLVED=NO SCORE=174.2 SAMPLES=200 CPU=72282us MAXCPU=72282us SLICE=741us MAXSLICE=2455us CYCLE=361ms GAPMAX=11ms
2026-08-25T00:52:43.573,29259,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2300 dc=2257.8 ac=+14.1 ppg=+8.6 env=20.6 noise=2.8 snr=6.32 bpmIBI=78 fused=81 valid=YES
2026-08-25T00:52:43.712,29398,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #40 state=TRACKING bpmIBI=78 ibi=790 accepted=YES peak=79.9 prom=106.8
2026-08-25T00:52:44.075,29761,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2248 dc=2261.2 ac=-4.0 ppg=-3.0 env=20.0 noise=2.6 snr=6.40 bpmIBI=77 fused=79 valid=YES
2026-08-25T00:52:44.096,29782,HYBRID,77,72,1x,80,67,80.0,1x,79,79,42,7.0,0.11,1x,79,67,3,1,0,0,169.7,200,72212,72282,751,2455,360,11,[HYBRID] IBI=77 Q=72 REL=1x | CORR=80 Q=67 R=0.69 REL=1x | SPEC=79 RAW=79 Q=42 DOM=7.0 H2=0.11 REL=1x | FUSED=79 Q=67 METHODS=3 VALID=YES HARMONIC=NO RESOLVED=NO SCORE=169.7 SAMPLES=200 CPU=72212us MAXCPU=72282us SLICE=751us MAXSLICE=2455us CYCLE=360ms GAPMAX=11ms
2026-08-25T00:52:44.472,30158,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #41 state=TRACKING bpmIBI=77 ibi=750 accepted=YES peak=76.7 prom=103.4
2026-08-25T00:52:44.583,30269,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2233 dc=2263.5 ac=-17.0 ppg=-10.2 env=32.0 noise=5.7 snr=5.14 bpmIBI=76 fused=78 valid=YES
2026-08-25T00:52:45.086,30772,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2300 dc=2260.3 ac=+13.7 ppg=+1.7 env=19.2 noise=3.3 snr=5.08 bpmIBI=76 fused=78 valid=YES
2026-08-25T00:52:45.097,30783,HYBRID,76,75,1x,79,74,79.0,1x,75,75,58,9.0,0.29,1x,77,75,3,1,0,0,194.1,200,72196,72282,746,2455,361,11,[HYBRID] IBI=76 Q=75 REL=1x | CORR=79 Q=74 R=0.73 REL=1x | SPEC=75 RAW=75 Q=58 DOM=9.0 H2=0.29 REL=1x | FUSED=77 Q=75 METHODS=3 VALID=YES HARMONIC=NO RESOLVED=NO SCORE=194.1 SAMPLES=200 CPU=72196us MAXCPU=72282us SLICE=746us MAXSLICE=2455us CYCLE=361ms GAPMAX=11ms
2026-08-25T00:52:45.213,30899,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #42 state=TRACKING bpmIBI=76 ibi=741 accepted=YES peak=74.4 prom=103.4
2026-08-25T00:52:45.594,31280,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2238 dc=2262.9 ac=-12.9 ppg=-6.9 env=17.8 noise=2.8 snr=5.47 bpmIBI=75 fused=76 valid=YES
2026-08-25T00:52:45.915,31601,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #43 state=TRACKING bpmIBI=75 ibi=710 accepted=YES peak=49.6 prom=78.9
2026-08-25T00:52:46.097,31783,HYBRID,76,70,1x,78,79,78.0,1x,74,75,73,10.7,0.38,1x,76,79,3,1,0,0,208.0,200,72188,72282,712,2455,360,11,[HYBRID] IBI=76 Q=70 REL=1x | CORR=78 Q=79 R=0.76 REL=1x | SPEC=74 RAW=75 Q=73 DOM=10.7 H2=0.38 REL=1x | FUSED=76 Q=79 METHODS=3 VALID=YES HARMONIC=NO RESOLVED=NO SCORE=208.0 SAMPLES=200 CPU=72188us MAXCPU=72282us SLICE=712us MAXSLICE=2455us CYCLE=360ms GAPMAX=11ms
2026-08-25T00:52:46.098,31784,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2223 dc=2261.5 ac=-41.1 ppg=-34.2 env=28.6 noise=3.7 snr=6.86 bpmIBI=76 fused=76 valid=YES
2026-08-25T00:52:46.603,32289,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #44 state=TRACKING bpmIBI=76 ibi=680 accepted=YES peak=79.1 prom=121.0
2026-08-25T00:52:46.605,32291,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2312 dc=2264.3 ac=+63.8 ppg=+56.7 env=38.5 noise=4.3 snr=8.06 bpmIBI=76 fused=76 valid=YES
2026-08-25T00:52:47.098,32783,HYBRID,79,71,1x,78,75,78.0,1x,75,75,66,9.9,0.37,1x,78,76,3,1,0,0,197.0,200,72148,72282,716,2455,361,11,[HYBRID] IBI=79 Q=71 REL=1x | CORR=78 Q=75 R=0.74 REL=1x | SPEC=75 RAW=75 Q=66 DOM=9.9 H2=0.37 REL=1x | FUSED=78 Q=76 METHODS=3 VALID=YES HARMONIC=NO RESOLVED=NO SCORE=197.0 SAMPLES=200 CPU=72148us MAXCPU=72282us SLICE=716us MAXSLICE=2455us CYCLE=361ms GAPMAX=11ms
2026-08-25T00:52:47.105,32791,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2265 dc=2261.5 ac=-12.1 ppg=-12.5 env=18.3 noise=2.2 snr=6.90 bpmIBI=79 fused=78 valid=YES
2026-08-25T00:52:47.274,32960,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #45 state=TRACKING bpmIBI=79 ibi=671 accepted=YES peak=92.8 prom=117.1
2026-08-25T00:52:47.605,33291,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2255 dc=2266.8 ac=-3.7 ppg=-10.4 env=21.3 noise=2.9 snr=6.33 bpmIBI=82 fused=78 valid=YES
2026-08-25T00:52:47.946,33632,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #46 state=TRACKING bpmIBI=82 ibi=680 accepted=YES peak=101.5 prom=129.8
2026-08-25T00:52:48.098,33784,HYBRID,84,73,1x,79,63,79.0,1x,78,79,48,7.7,0.35,1x,80,65,3,1,0,0,165.7,200,72162,72282,735,2455,360,11,[HYBRID] IBI=84 Q=73 REL=1x | CORR=79 Q=63 R=0.66 REL=1x | SPEC=78 RAW=79 Q=48 DOM=7.7 H2=0.35 REL=1x | FUSED=80 Q=65 METHODS=3 VALID=YES HARMONIC=NO RESOLVED=NO SCORE=165.7 SAMPLES=200 CPU=72162us MAXCPU=72282us SLICE=735us MAXSLICE=2455us CYCLE=360ms GAPMAX=11ms
2026-08-25T00:52:48.105,33791,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2237 dc=2270.7 ac=-31.5 ppg=-38.7 env=36.3 noise=6.0 snr=5.59 bpmIBI=84 fused=80 valid=YES
2026-08-25T00:52:48.605,34291,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2379 dc=2273.0 ac=+100.8 ppg=+68.1 env=37.1 noise=5.8 snr=5.92 bpmIBI=84 fused=80 valid=YES
2026-08-25T00:52:48.645,34330,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #47 state=TRACKING bpmIBI=84 ibi=700 accepted=YES peak=101.7 prom=133.2
2026-08-25T00:52:49.099,34785,HYBRID,85,80,1x,83,74,83.0,1x,82,83,50,8.0,0.34,1x,84,75,3,1,0,0,195.1,200,72171,72282,728,2455,361,11,[HYBRID] IBI=85 Q=80 REL=1x | CORR=83 Q=74 R=0.73 REL=1x | SPEC=82 RAW=83 Q=50 DOM=8.0 H2=0.34 REL=1x | FUSED=84 Q=75 METHODS=3 VALID=YES HARMONIC=NO RESOLVED=NO SCORE=195.1 SAMPLES=200 CPU=72171us MAXCPU=72282us SLICE=728us MAXSLICE=2455us CYCLE=361ms GAPMAX=11ms
2026-08-25T00:52:49.106,34792,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2231 dc=2270.3 ac=-37.4 ppg=-24.0 env=28.1 noise=2.7 snr=8.79 bpmIBI=85 fused=84 valid=YES
2026-08-25T00:52:49.365,35051,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #48 state=TRACKING bpmIBI=85 ibi=711 accepted=YES peak=74.0 prom=118.3
2026-08-25T00:52:49.606,35292,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2254 dc=2269.7 ac=-23.9 ppg=-24.6 env=36.0 noise=4.3 snr=7.47 bpmIBI=86 fused=84 valid=YES
2026-08-25T00:52:50.077,35763,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #49 state=TRACKING bpmIBI=86 ibi=680 accepted=YES peak=90.6 prom=136.8
2026-08-25T00:52:50.099,35785,HYBRID,87,85,1x,84,89,84.0,1x,85,85,64,9.7,0.43,1x,85,85,3,1,0,0,224.7,200,72197,72282,715,2455,360,11,[HYBRID] IBI=87 Q=85 REL=1x | CORR=84 Q=89 R=0.83 REL=1x | SPEC=85 RAW=85 Q=64 DOM=9.7 H2=0.43 REL=1x | FUSED=85 Q=85 METHODS=3 VALID=YES HARMONIC=NO RESOLVED=NO SCORE=224.7 SAMPLES=200 CPU=72197us MAXCPU=72282us SLICE=715us MAXSLICE=2455us CYCLE=360ms GAPMAX=11ms
2026-08-25T00:52:50.106,35792,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2269 dc=2272.1 ac=+32.3 ppg=+43.7 env=45.6 noise=6.4 snr=6.64 bpmIBI=87 fused=85 valid=YES
2026-08-25T00:52:50.606,36292,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2247 dc=2265.9 ac=-26.9 ppg=-15.6 env=28.2 noise=2.4 snr=9.79 bpmIBI=87 fused=85 valid=YES
2026-08-25T00:52:50.797,36483,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #50 state=TRACKING bpmIBI=87 ibi=750 accepted=YES peak=100.3 prom=143.6
2026-08-25T00:52:51.100,36785,HYBRID,86,82,1x,84,96,84.0,1x,86,87,72,10.6,0.59,1x,85,91,3,1,0,0,242.2,200,72188,72282,690,2455,361,11,[HYBRID] IBI=86 Q=82 REL=1x | CORR=84 Q=96 R=0.87 REL=1x | SPEC=86 RAW=87 Q=72 DOM=10.6 H2=0.59 REL=1x | FUSED=85 Q=91 METHODS=3 VALID=YES HARMONIC=NO RESOLVED=NO SCORE=242.2 SAMPLES=200 CPU=72188us MAXCPU=72282us SLICE=690us MAXSLICE=2455us CYCLE=361ms GAPMAX=11ms
2026-08-25T00:52:51.107,36793,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2280 dc=2271.4 ac=+2.2 ppg=-9.0 env=28.1 noise=3.9 snr=6.37 bpmIBI=86 fused=85 valid=YES
2026-08-25T00:52:51.546,37232,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #51 state=TRACKING bpmIBI=86 ibi=761 accepted=YES peak=103.5 prom=146.8
2026-08-25T00:52:51.607,37293,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2263 dc=2274.4 ac=+11.6 ppg=+24.8 env=45.7 noise=7.9 snr=5.45 bpmIBI=85 fused=85 valid=YES
2026-08-25T00:52:52.100,37785,HYBRID,85,79,1x,84,100,84.0,1x,86,87,74,10.8,0.64,1x,85,92,3,1,0,0,245.8,200,72205,72282,682,2456,360,11,[HYBRID] IBI=85 Q=79 REL=1x | CORR=84 Q=100 R=0.90 REL=1x | SPEC=86 RAW=87 Q=74 DOM=10.8 H2=0.64 REL=1x | FUSED=85 Q=92 METHODS=3 VALID=YES HARMONIC=NO RESOLVED=NO SCORE=245.8 SAMPLES=200 CPU=72205us MAXCPU=72282us SLICE=682us MAXSLICE=2456us CYCLE=360ms GAPMAX=11ms
2026-08-25T00:52:52.107,37793,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2247 dc=2268.5 ac=-22.9 ppg=-12.9 env=27.3 noise=1.8 snr=11.66 bpmIBI=85 fused=85 valid=YES
2026-08-25T00:52:52.316,38002,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #52 state=TRACKING bpmIBI=85 ibi=760 accepted=YES peak=88.6 prom=122.2
2026-08-25T00:52:52.607,38293,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2252 dc=2271.5 ac=-15.9 ppg=-18.8 env=31.6 noise=3.3 snr=8.30 bpmIBI=83 fused=84 valid=YES
2026-08-25T00:52:53.049,38735,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #53 state=TRACKING bpmIBI=83 ibi=741 accepted=YES peak=70.3 prom=112.6
2026-08-25T00:52:53.101,38787,HYBRID,82,81,1x,84,99,84.0,1x,85,85,72,10.7,0.54,1x,84,91,3,1,0,0,242.2,200,72189,72282,695,2456,361,11,[HYBRID] IBI=82 Q=81 REL=1x | CORR=84 Q=99 R=0.89 REL=1x | SPEC=85 RAW=85 Q=72 DOM=10.7 H2=0.54 REL=1x | FUSED=84 Q=91 METHODS=3 VALID=YES HARMONIC=NO RESOLVED=NO SCORE=242.2 SAMPLES=200 CPU=72189us MAXCPU=72282us SLICE=695us MAXSLICE=2456us CYCLE=361ms GAPMAX=11ms
2026-08-25T00:52:53.108,38794,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2249 dc=2271.2 ac=+4.1 ppg=+23.5 env=37.0 noise=6.0 snr=5.70 bpmIBI=82 fused=84 valid=YES
2026-08-25T00:52:53.608,39294,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2265 dc=2261.2 ac=-25.4 ppg=-11.7 env=40.0 noise=3.5 snr=10.08 bpmIBI=82 fused=84 valid=YES
