ts_ms,red,ir,red_f,ir_f,thr,quality,pi,corr,gain,gain_dev,optical_ok,state,quiet_ok,motion,candidate,beat,ibi_ms,polarity,temporal_conf,morph_conf,min_temporal,min_morph,reject,recovered_n,hr,hr_valid,hr_provisional,hr_held,hr_provisional_bpm,ref_ibi_ms,red_range_pct,ir_range_pct,R,SpO2,usable,stableN,adc,redPA,irPA,adj
129489,56918,76641,-3526.41,-3020.76,1748.92,93.0,0.2477,0.799,0.778,0.035,1,0,0,1,0,0,0,0,0.0,85.5,65.0,45.0,5,1,78.9,0,0,0,0.0,760,0.965,1.362,0.6267,93.4,1,6428,0,15,15,0
129509,56892,76639,-3561.01,-2963.62,1748.92,93.0,0.2488,0.801,0.783,0.034,1,0,0,1,0,0,0,0,0.0,85.7,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.005,1.362,0.6267,93.4,1,6429,0,15,15,0
129529,56869,76598,-3586.84,-2863.34,1748.92,93.1,0.2499,0.803,0.789,0.034,1,0,0,1,0,0,0,0,0.0,85.9,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.045,1.362,0.6267,93.4,1,6430,0,15,15,0
129549,56831,76566,-3615.67,-2789.00,1748.92,93.2,0.2510,0.805,0.794,0.034,1,0,0,1,0,0,0,0,0.0,86.0,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.112,1.362,0.6267,93.4,1,6431,0,15,15,0
129569,56761,76522,-3677.95,-2753.06,1748.92,93.2,0.2520,0.806,0.800,0.034,1,0,0,1,0,0,0,0,0.0,86.1,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.235,1.362,0.6267,93.4,1,6432,0,15,15,0
129589,56701,76489,-3837.48,-2770.80,1748.92,93.3,0.2531,0.808,0.806,0.035,1,0,0,1,0,0,0,0,0.0,86.2,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.340,1.362,0.6267,93.4,1,6433,0,15,15,0
129609,56664,76445,-4085.48,-2825.10,1748.92,93.3,0.2542,0.809,0.813,0.035,1,0,0,1,0,0,0,0,0.0,86.2,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.405,1.362,0.6267,93.4,1,6434,0,15,15,0
129629,56655,76428,-4360.70,-2917.26,1748.92,93.4,0.2551,0.810,0.821,0.037,1,0,0,1,0,0,0,0,0.0,86.3,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.421,1.362,0.6267,93.4,1,6435,0,15,15,0
129649,56647,76420,-4580.35,-3004.68,1748.92,93.4,0.2559,0.811,0.829,0.038,1,0,0,1,0,0,0,0,0.0,86.2,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.435,1.362,0.6267,93.4,1,6436,0,15,15,0
129669,56609,76412,-4714.34,-3057.35,1748.92,93.4,0.2563,0.812,0.837,0.040,1,0,0,1,0,0,0,0,0.0,86.1,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.502,1.362,0.6267,93.4,1,6437,0,15,15,0
129689,56589,76383,-4815.21,-3067.26,1748.92,93.4,0.2563,0.812,0.846,0.042,1,0,0,1,0,0,0,0,0.0,86.0,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.537,1.362,0.6267,93.4,1,6438,0,15,15,0
129709,56582,76379,-4875.05,-3065.02,1748.92,93.4,0.2558,0.812,0.856,0.045,1,0,0,1,0,0,0,0,0.0,85.8,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.549,1.362,0.6267,93.4,1,6439,0,15,15,0
129729,56578,76384,-4871.95,-3025.62,1748.92,93.4,0.2548,0.812,0.866,0.048,1,0,0,1,0,0,0,0,0.0,85.6,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.556,1.352,0.6267,93.4,1,6440,0,15,15,0
129749,56589,76379,-4793.03,-2949.67,1748.92,93.4,0.2536,0.811,0.877,0.051,1,0,0,1,0,0,0,0,0.0,85.3,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.557,1.271,0.6267,93.4,1,6441,0,15,15,0
129769,56582,76388,-4644.34,-2831.10,1739.85,93.4,0.2522,0.811,0.887,0.055,1,0,0,1,0,0,0,0,0.0,85.1,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.557,1.270,0.6267,93.4,1,6442,0,15,15,0
129789,56614,76408,-4426.85,-2675.85,1715.77,93.4,0.2507,0.810,0.896,0.059,1,0,0,1,0,0,0,0,0.0,84.8,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.557,1.270,0.6267,93.4,1,6443,0,15,15,0
129809,56617,76427,-4120.16,-2471.47,1703.10,93.3,0.2492,0.809,0.904,0.062,1,0,0,1,0,0,0,0,0.0,84.5,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.557,1.270,0.6267,93.4,1,6444,0,15,15,0
129829,56651,76447,-3771.30,-2223.19,1703.10,93.3,0.2477,0.808,0.910,0.066,1,0,0,1,0,0,0,0,0.0,84.1,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.557,1.270,0.6267,93.4,1,6445,0,15,15,0
129849,56674,76500,-3352.60,-1940.42,1703.10,93.3,0.2463,0.807,0.915,0.069,1,0,0,1,0,0,0,0,0.0,83.8,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.558,1.270,0.6267,93.4,1,6446,0,15,15,0
129869,56688,76525,-2886.63,-1590.41,1703.10,93.2,0.2451,0.806,0.918,0.073,1,0,0,1,0,0,0,0,0.0,83.5,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.558,1.270,0.6267,93.4,1,6447,0,15,15,0
129889,56713,76582,-2409.97,-1210.58,1703.10,93.2,0.2441,0.805,0.919,0.075,1,0,0,1,0,0,0,0,0.0,83.2,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.558,1.270,0.6267,93.4,1,6448,0,15,15,0
129909,56754,76622,-1923.55,-781.28,1703.10,93.1,0.2432,0.803,0.919,0.078,1,0,0,1,0,0,0,0,0.0,83.0,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.558,1.270,0.6267,93.4,1,6449,0,15,15,0
129929,56784,76665,-1404.80,-328.78,1703.10,93.1,0.2425,0.802,0.918,0.079,1,0,0,1,0,0,0,0,0.0,82.7,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.559,1.270,0.6267,93.4,1,6450,0,15,15,0
129949,56809,76695,-874.11,132.38,1703.10,93.0,0.2420,0.800,0.916,0.080,1,0,0,1,0,0,0,0,0.0,82.5,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.559,1.270,0.6267,93.4,1,6451,0,15,15,0
129969,56842,76759,-355.66,573.03,1703.10,93.0,0.2417,0.799,0.913,0.081,1,0,0,1,0,0,0,0,0.0,82.4,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.559,1.271,0.6267,93.4,1,6452,0,15,15,0
129989,56881,76797,151.92,1025.42,1703.10,92.9,0.2417,0.798,0.910,0.081,1,0,0,1,0,0,0,0,0.0,82.4,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.559,1.271,0.6267,93.4,1,6453,0,15,15,0
130009,56912,76833,656.61,1461.48,1703.10,92.9,0.2420,0.798,0.907,0.080,1,0,0,1,0,0,0,0,0.0,82.4,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.560,1.271,0.6267,93.4,1,6454,0,15,15,0
130029,56945,76868,1142.55,1864.98,1703.10,92.9,0.2426,0.798,0.903,0.079,1,0,0,1,0,0,0,0,0.0,82.5,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.560,1.271,0.6267,93.4,1,6455,0,15,15,0
130049,56966,76891,1604.70,2228.56,1703.10,93.0,0.2436,0.799,0.900,0.078,1,0,0,1,0,0,0,0,0.0,82.6,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.560,1.271,0.6267,93.4,1,6456,0,15,15,0
130069,56989,76914,2018.11,2535.16,1703.10,93.0,0.2448,0.801,0.897,0.076,1,0,0,1,0,0,0,0,0.0,82.9,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.532,1.242,0.6267,93.4,1,6457,0,15,15,0
130089,57020,76953,2379.06,2782.90,1703.10,93.1,0.2462,0.803,0.894,0.074,1,0,0,1,0,0,0,0,0.0,83.1,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.533,1.222,0.6267,93.4,1,6458,0,15,15,0
130109,57050,76985,2704.38,2998.31,1703.10,93.2,0.2478,0.805,0.892,0.072,1,0,0,1,0,0,0,0,0.0,83.5,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.520,1.166,0.6267,93.4,1,6459,0,15,15,0
130129,57090,76994,3000.72,3184.98,1703.10,93.3,0.2496,0.809,0.890,0.070,1,0,0,1,0,0,0,0,0.0,83.9,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.450,1.108,0.6267,93.4,1,6460,0,15,15,0
130149,57125,77009,3289.75,3315.52,1703.10,93.4,0.2516,0.812,0.889,0.068,1,0,0,1,0,0,0,0,0.0,84.3,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.361,1.060,0.6267,93.4,1,6461,0,15,15,0
130169,57144,77007,3568.91,3390.69,1703.10,93.6,0.2536,0.816,0.890,0.065,1,0,0,1,0,0,0,0,0.0,84.8,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.329,1.000,0.6267,93.4,1,6462,0,15,15,0
130189,57129,76957,3779.37,3400.36,1703.10,93.7,0.2556,0.821,0.892,0.063,1,0,0,1,0,0,0,0,0.0,85.3,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.215,0.904,0.6267,93.4,1,6463,0,15,15,0
130209,57123,76874,3897.57,3282.67,1703.10,93.9,0.2575,0.825,0.895,0.061,1,0,0,1,0,0,0,0,0.0,85.7,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.139,0.822,0.6267,93.4,1,6464,0,15,15,0
130229,57087,76750,3915.08,2987.97,1703.10,94.0,0.2590,0.828,0.900,0.060,1,0,0,1,0,0,0,0,0.0,86.1,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.018,0.822,0.6267,93.4,1,6465,0,15,15,0
130249,57004,76592,3788.59,2470.08,1703.10,94.1,0.2600,0.831,0.905,0.059,1,0,0,1,0,0,0,0,0.0,86.4,65.0,45.0,5,1,78.9,0,0,0,0.0,760,0.995,0.822,0.6267,93.4,1,6466,0,15,15,0
130269,56973,76482,3437.91,1702.78,1703.10,94.1,0.2604,0.832,0.910,0.058,1,0,0,1,0,0,0,0,0.0,86.5,65.0,45.0,5,1,78.9,0,0,0,0.0,760,0.995,0.822,0.6267,93.4,1,6467,0,15,15,0
130289,56958,76419,2960.57,784.13,1703.10,94.1,0.2604,0.831,0.913,0.057,1,0,0,1,0,0,0,0,0.0,86.5,65.0,45.0,5,1,78.9,0,0,0,0.0,760,0.995,0.822,0.6267,93.4,1,6468,0,15,15,0
130309,56969,76406,2468.05,-151.62,1703.10,94.0,0.2602,0.829,0.913,0.057,1,0,0,1,0,0,0,0,0.0,86.4,65.0,45.0,5,1,78.9,0,0,0,0.0,760,0.995,0.822,0.6267,93.4,1,6469,0,15,15,0
130329,56966,76413,2014.16,-961.82,1703.10,93.9,0.2602,0.825,0.910,0.056,1,0,0,1,0,0,0,0,0.0,86.1,65.0,45.0,5,1,78.9,0,0,0,0.0,760,0.996,0.822,0.6267,93.4,1,6470,0,15,15,0
130349,56987,76383,1629.99,-1600.43,1703.10,93.7,0.2605,0.820,0.904,0.055,1,0,0,1,0,0,0,0,0.0,85.8,65.0,45.0,5,1,78.9,0,0,0,0.0,760,0.996,0.822,0.6267,93.4,1,6471,0,15,15,0
130369,57009,76430,1348.32,-2049.04,1703.10,93.5,0.2608,0.814,0.897,0.053,1,0,0,1,0,0,0,0,0.0,85.5,65.0,45.0,5,1,78.9,0,0,0,0.0,760,0.996,0.822,0.6267,93.4,1,6472,0,15,15,0
130389,57024,76492,1176.95,-2310.35,1703.10,93.3,0.2612,0.808,0.889,0.050,1,0,0,1,0,0,0,0,0.0,85.1,65.0,45.0,5,1,78.9,0,0,0,0.0,760,0.996,0.822,0.6267,93.4,1,6473,0,15,15,0
130409,57043,76544,1091.47,-2350.22,1703.10,93.1,0.2614,0.802,0.881,0.048,1,0,0,1,0,0,0,0,0.0,84.9,65.0,45.0,5,1,78.9,0,0,0,0.0,760,0.995,0.822,0.6267,93.4,1,6474,0,15,15,0
130429,57075,76593,1077.01,-2200.41,1703.10,92.9,0.2612,0.796,0.875,0.044,1,0,0,1,0,0,0,0,0.0,84.6,65.0,45.0,5,1,78.9,0,0,0,0.0,760,0.995,0.822,0.6267,93.4,1,6475,0,15,15,0
130449,57079,76619,1140.32,-1907.27,1703.10,92.7,0.2605,0.791,0.870,0.041,1,0,0,1,0,0,0,0,0.0,84.5,65.0,45.0,5,1,78.9,0,0,0,0.0,760,0.995,0.822,0.6267,93.4,1,6476,0,15,15,0
130469,57093,76673,1221.25,-1544.41,1703.10,92.5,0.2593,0.787,0.867,0.038,1,0,0,1,0,0,0,0,0.0,84.3,65.0,45.0,5,1,78.9,0,0,0,0.0,760,0.995,0.822,0.6267,93.4,1,6477,0,15,15,0
130489,57120,76730,1309.74,-1117.97,1703.10,92.4,0.2577,0.783,0.866,0.035,1,0,0,1,0,0,0,0,0.0,84.2,65.0,45.0,5,1,78.9,0,0,0,0.0,760,0.995,0.822,0.6267,93.4,1,6478,0,15,15,0
130509,57135,76780,1422.92,-639.97,1703.10,92.3,0.2558,0.780,0.867,0.033,1,0,0,1,0,0,0,0,0.0,84.1,65.0,45.0,5,1,78.9,0,0,0,0.0,760,0.995,0.822,0.6267,93.4,1,6479,0,15,15,0
130529,57152,76833,1541.07,-136.99,1703.10,92.2,0.2537,0.777,0.868,0.031,1,0,0,1,0,0,0,0,0.0,84.1,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.009,0.822,0.6267,93.4,1,6480,0,15,15,0
130549,57188,76873,1657.62,375.53,1703.10,92.1,0.2519,0.775,0.870,0.028,1,0,0,1,0,0,0,0,0.0,84.1,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.072,0.822,0.6267,93.4,1,6481,0,15,15,0
130569,57202,76900,1802.94,867.33,1703.10,92.1,0.2505,0.773,0.870,0.026,1,0,0,1,0,0,0,0,0.0,84.1,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.097,0.822,0.6267,93.4,1,6482,0,15,15,0
130589,57200,76869,1940.09,1270.68,1703.10,92.0,0.2499,0.772,0.870,0.024,1,0,0,1,0,0,0,0,0.0,84.2,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.097,0.822,0.6267,93.4,1,6483,0,15,15,0
130609,57173,76858,2031.98,1561.69,1703.10,92.0,0.2500,0.772,0.869,0.022,1,0,0,1,0,0,0,0,0.0,84.3,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.096,0.822,0.6267,93.4,1,6484,0,15,15,0
130629,57184,76867,2040.23,1746.97,1703.10,92.1,0.2507,0.773,0.867,0.021,1,0,0,1,0,0,0,0,0.0,84.5,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.096,0.822,0.6267,93.4,1,6485,0,15,15,0
130649,57150,76869,1970.34,1845.55,1703.10,92.1,0.2516,0.775,0.867,0.019,1,0,0,1,0,0,0,0,0.0,84.7,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.096,0.822,0.6267,93.4,1,6486,0,15,15,0
130669,57149,76865,1814.96,1876.83,1703.10,92.3,0.2523,0.779,0.868,0.018,1,0,0,1,0,0,0,0,0.0,85.0,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.096,0.822,0.6267,93.4,1,6487,0,15,15,0
130689,57108,76838,1624.73,1855.44,1703.10,92.4,0.2528,0.783,0.872,0.017,1,0,0,1,0,0,0,0,0.0,85.5,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.096,0.822,0.6267,93.4,1,6488,0,15,15,0
130709,57023,76780,1355.01,1761.65,1703.10,92.6,0.2526,0.789,0.880,0.016,1,0,0,1,0,0,0,0,0.0,86.0,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.095,0.821,0.6267,93.4,1,6489,0,15,15,0
130729,56989,76730,922.73,1557.40,1703.10,92.9,0.2516,0.796,0.891,0.016,1,0,0,1,0,0,0,0,0.0,86.5,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.088,0.821,0.6267,93.4,1,6490,0,15,15,0
130749,56959,76731,414.38,1257.52,1703.10,93.2,0.2498,0.805,0.907,0.017,1,0,0,1,0,0,0,0,0.0,87.1,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.088,0.816,0.6267,93.4,1,6491,0,15,15,0
130769,56949,76727,-111.38,949.31,1703.10,93.5,0.2472,0.814,0.927,0.019,1,0,0,1,0,0,0,0,0.0,87.7,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.032,0.816,0.6267,93.4,1,6492,0,15,15,0
130789,56962,76754,-568.89,675.05,1667.93,93.8,0.2443,0.824,0.950,0.023,1,0,0,1,0,0,0,0,0.0,88.2,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.026,0.816,0.6267,93.4,1,6493,0,15,15,0
130809,56965,76753,-923.48,477.54,1585.88,94.2,0.2415,0.834,0.973,0.027,1,0,0,1,0,0,0,0,0.0,88.7,65.0,45.0,5,1,78.9,0,0,0,0.0,760,0.967,0.816,0.6267,93.4,1,6494,0,15,15,0
130829,56930,76754,-1178.20,336.51,1555.68,94.5,0.2392,0.843,0.994,0.033,1,0,0,1,0,0,0,0,0.0,89.0,65.0,45.0,5,1,78.9,0,0,0,0.0,760,0.926,0.816,0.6267,93.4,1,6495,0,15,15,0
130849,56899,76712,-1404.11,233.93,1555.68,94.8,0.2376,0.850,1.011,0.040,1,0,0,1,0,0,0,0,0.0,89.1,65.0,45.0,5,1,78.9,0,0,0,0.0,760,0.902,0.816,0.6267,93.4,1,6496,0,15,15,0
130869,56886,76693,-1630.14,104.21,1555.68,95.0,0.2365,0.856,1.024,0.047,1,0,0,1,0,0,0,0,0.0,89.1,65.0,45.0,5,1,78.9,0,0,0,0.0,760,0.858,0.816,0.6267,93.4,1,6497,0,15,15,0
130889,56881,76703,-1833.10,-31.17,1555.68,95.1,0.2358,0.860,1.034,0.054,1,0,0,1,0,0,0,0,0.0,89.0,65.0,45.0,5,1,78.9,0,0,0,0.0,760,0.786,0.816,0.6267,93.4,1,6498,0,15,15,0
130909,56856,76718,-1990.30,-149.28,1555.68,95.2,0.2356,0.863,1.040,0.060,1,0,0,1,0,0,0,0,0.0,88.7,65.0,45.0,5,1,78.9,0,0,0,0.0,760,0.733,0.816,0.6267,93.4,1,6499,0,15,15,0
130929,56870,76729,-2108.28,-222.08,1555.68,95.3,0.2356,0.865,1.043,0.066,1,0,0,1,0,0,0,0,0.0,88.5,65.0,45.0,5,1,78.9,0,0,0,0.0,760,0.689,0.816,0.6267,93.4,1,6500,0,15,15,0
130949,56889,76757,-2174.21,-249.55,1555.68,95.3,0.2356,0.865,1.044,0.071,1,0,0,1,0,0,0,0,0.0,88.2,65.0,45.0,5,1,78.9,0,0,0,0.0,760,0.631,0.816,0.6267,93.4,1,6501,0,15,15,0
130969,56913,76755,-2155.41,-218.07,1555.68,95.3,0.2355,0.864,1.042,0.076,1,0,0,1,0,0,0,0,0.0,87.8,65.0,45.0,5,1,78.9,0,0,0,0.0,760,0.607,0.816,0.6267,93.4,1,6502,0,15,15,0
130989,56911,76758,-2045.68,-163.29,1555.68,95.2,0.2349,0.863,1.039,0.079,1,0,0,1,0,0,0,0,0.0,87.5,65.0,45.0,5,1,78.9,0,0,0,0.0,760,0.607,0.816,0.6267,93.4,1,6503,0,15,15,0
131009,56899,76749,-1896.45,-109.04,1555.68,95.1,0.2339,0.860,1.036,0.082,1,0,0,1,0,0,0,0,0.0,87.1,65.0,45.0,5,1,78.9,0,0,0,0.0,760,0.607,0.816,0.6267,93.4,1,6504,0,15,15,0
131029,56907,76691,-1742.88,-70.81,1555.68,95.0,0.2322,0.857,1.032,0.083,1,0,0,1,0,0,0,0,0.0,86.8,65.0,45.0,5,1,78.9,0,0,0,0.0,760,0.607,0.816,0.6267,93.4,1,6505,0,15,15,0
131049,56893,76664,-1608.35,-122.42,1555.68,94.9,0.2298,0.854,1.030,0.084,1,0,0,1,0,0,0,0,0.0,86.4,65.0,45.0,5,1,78.9,0,0,0,0.0,760,0.607,0.816,0.6267,93.4,1,6506,0,15,15,0
131069,56900,76663,-1484.37,-238.47,1555.68,94.7,0.2265,0.850,1.028,0.085,1,0,0,1,0,0,0,0,0.0,86.1,65.0,45.0,5,1,78.9,0,0,0,0.0,760,0.607,0.816,0.6267,93.4,1,6507,0,15,15,0
131089,56903,76643,-1368.69,-363.03,1555.68,94.6,0.2224,0.845,1.029,0.085,1,0,0,1,0,0,0,0,0.0,85.7,65.0,45.0,5,1,78.9,0,0,0,0.0,760,0.607,0.816,0.6267,93.4,1,6508,0,15,15,0
131109,56891,76626,-1260.08,-496.25,1555.68,94.4,0.2175,0.840,1.032,0.085,1,0,0,1,0,0,0,0,0.0,85.4,65.0,45.0,5,1,78.9,0,0,0,0.0,760,0.607,0.816,0.6267,93.4,1,6509,0,15,15,0
131129,56904,76629,-1152.45,-627.46,1539.73,94.2,0.2122,0.836,1.038,0.085,1,0,0,1,0,0,0,0,0.0,85.0,65.0,45.0,5,1,78.9,0,0,0,0.0,760,0.607,0.816,0.6267,93.4,1,6510,0,15,15,0
131149,56903,76619,-1049.45,-736.52,1489.29,94.1,0.2068,0.831,1.044,0.085,1,0,0,1,0,0,0,0,0.0,84.6,65.0,45.0,5,1,78.9,0,0,0,0.0,760,0.607,0.814,0.6267,93.4,1,6511,0,15,15,0
131169,56898,76622,-952.72,-818.68,1413.04,93.9,0.2018,0.826,1.050,0.086,1,1,0,1,0,0,0,0,0.0,84.2,65.0,45.0,0,1,78.9,0,0,1,0.0,760,0.607,0.748,0.6267,93.4,1,6512,0,15,15,0
131189,56788,76397,-871.81,-873.74,1316.58,93.8,0.1974,0.822,1.057,0.086,1,1,0,1,0,0,0,0,0.0,83.9,65.0,45.0,0,1,78.9,0,0,0,0.0,760,0.726,0.674,0.6267,93.4,1,6513,0,15,15,0
131209,56613,76000,-998.16,-1198.14,1293.53,93.7,0.1939,0.819,1.063,0.087,1,1,0,1,0,0,0,0,0.0,83.6,65.0,45.0,9,1,78.9,0,0,0,0.0,760,1.034,1.174,0.6267,93.4,1,6514,0,15,15,0
131229,56448,75662,-1494.46,-2103.15,1293.53,93.6,0.1919,0.816,1.065,0.088,1,0,0,1,0,0,0,0,0.0,83.3,65.0,45.0,0,1,78.9,0,0,0,0.0,760,1.323,1.615,0.6267,93.4,1,6515,0,15,15,0
131249,56293,75264,-2348.56,-3540.70,1388.21,93.5,0.1927,0.814,1.055,0.088,1,0,0,1,0,0,0,0,0.0,83.1,65.0,45.0,0,1,78.9,0,0,0,0.0,760,1.596,2.135,0.6267,93.4,1,6516,0,15,15,0
131269,56125,74930,-3475.48,-5477.85,1775.64,93.3,0.1981,0.810,1.026,0.086,1,0,0,1,0,0,0,0,0.0,82.9,65.0,45.0,5,1,78.9,0,0,0,0.0,760,1.891,2.572,0.6267,93.4,1,6517,0,15,15,0
131289,55976,74653,-4811.94,-7721.52,2224.38,93.2,0.2103,0.806,0.974,0.082,1,0,0,1,0,0,0,0,0.0,82.9,65.0,45.0,5,1,78.9,0,0,0,0.0,760,2.154,2.935,0.6267,93.4,1,6518,0,15,15,0
131309,55874,74410,-6252.95,-10048.24,2689.72,93.2,0.2304,0.805,0.908,0.078,1,0,0,1,0,0,0,0,0.0,83.1,65.0,45.0,5,1,78.9,0,0,0,0.0,760,2.334,3.254,0.6267,93.4,1,6519,0,15,15,0
131329,55794,74197,-7640.38,-12285.15,3137.10,93.3,0.2577,0.810,0.844,0.080,1,0,0,1,0,0,0,0,0.0,83.3,65.0,45.0,5,1,78.9,0,0,0,0.0,760,2.475,3.535,0.6267,93.4,1,6520,0,15,15,0
131349,55718,74026,-8863.44,-14311.54,3542.38,93.7,0.2906,0.820,0.789,0.086,1,0,0,1,0,0,0,0,0.0,83.7,65.0,45.0,5,1,78.9,0,0,0,0.0,760,2.610,3.761,0.6267,93.4,1,6521,0,15,15,0
131369,55659,73889,-9881.04,-16031.46,3886.36,94.1,0.3271,0.833,0.746,0.094,1,0,0,1,0,0,0,0,0.0,84.1,65.0,45.0,5,1,78.9,0,0,0,0.0,760,2.715,3.943,0.6267,93.4,1,6522,0,15,15,0
131389,55602,73748,-10664.86,-17386.66,4157.40,94.7,0.3650,0.847,0.714,0.105,1,0,0,1,0,0,0,0,0.0,84.6,65.0,45.0,5,1,78.9,0,0,0,0.0,760,2.817,4.130,0.6267,93.4,1,6523,0,15,15,0
131409,55550,73612,-11225.29,-18397.38,4359.55,95.1,0.4029,0.861,0.691,0.116,1,0,0,1,0,0,0,0,0.0,84.9,65.0,45.0,5,1,78.9,0,0,0,0.0,760,2.910,4.312,0.6267,93.4,1,6524,0,15,15,0
131429,55531,73572,-11583.55,-19103.85,4500.84,95.6,0.4396,0.874,0.673,0.127,1,0,0,1,0,0,0,0,0.0,85.1,65.0,45.0,5,1,78.9,0,0,0,0.0,760,2.945,4.368,0.6267,93.4,1,6525,0,15,15,0
131449,55520,73550,-11713.31,-19428.43,4565.76,96.0,0.4741,0.884,0.660,0.137,1,0,0,1,0,0,0,0,0.0,85.3,65.0,45.0,5,1,78.9,0,0,0,0.0,760,2.966,4.400,0.6267,93.4,1,6526,0,15,15,0
131469,55533,73523,-11600.31,-19365.86,4565.76,96.3,0.5055,0.893,0.649,0.147,1,0,0,1,0,0,0,0,0.0,85.3,65.0,45.0,5,1,78.9,0,0,0,0.0,760,2.968,4.439,0.6267,93.4,1,6527,0,15,15,0
131489,55534,73521,-11270.52,-18975.91,4565.76,96.5,0.5333,0.901,0.641,0.156,1,0,0,1,0,0,0,0,0.0,85.3,65.0,45.0,5,1,78.9,0,0,0,0.0,760,2.969,4.446,0.6267,93.4,1,6528,0,15,15,0
131509,55534,73543,-10770.04,-18295.90,4565.76,96.7,0.5573,0.906,0.635,0.164,1,0,0,1,0,0,0,0,0.0,85.2,65.0,45.0,5,1,78.9,0,0,0,0.0,760,2.971,4.449,0.6267,93.4,1,6529,0,15,15,0
131529,55549,73544,-10148.00,-17360.78,4565.76,96.9,0.5773,0.911,0.629,0.171,1,0,0,1,0,0,0,0,0.0,85.1,65.0,45.0,5,1,78.9,0,0,0,0.0,760,2.973,4.453,0.6267,93.4,1,6530,0,15,15,0
131549,55556,73530,-9419.72,-16256.16,4565.76,97.0,0.5937,0.915,0.625,0.177,1,0,0,1,0,0,0,0,0.0,85.0,65.0,45.0,5,1,78.9,0,0,0,0.0,760,2.975,4.457,0.6267,93.4,1,6531,0,15,15,0
131569,55550,73538,-8638.28,-15057.03,4565.76,97.1,0.6068,0.918,0.622,0.182,1,0,0,1,0,0,0,0,0.0,84.9,65.0,45.0,5,1,78.9,0,0,0,0.0,760,2.973,4.420,0.6267,93.4,1,6532,0,15,15,0
131589,55544,73508,-7841.28,-13821.34,4565.76,97.2,0.6170,0.921,0.619,0.186,1,0,0,1,0,0,0,0,0.0,84.8,65.0,45.0,5,1,78.9,0,0,0,0.0,760,2.946,4.441,0.6267,93.4,1,6533,0,15,15,0
131609,55530,73485,-7063.78,-12606.95,4565.76,97.3,0.6248,0.923,0.617,0.189,1,0,0,1,0,0,0,0,0.0,84.8,65.0,45.0,5,1,78.9,0,0,0,0.0,760,2.948,4.476,0.6267,93.4,1,6534,0,15,15,0
